-0.27919	-0.1085	0
-0.27547	-0.11788	0
-0.27135	-0.12709	0
-0.26696	-0.13617	0
-0.26222	-0.14508	0
-0.25719	-0.15382	0
-0.25196	-0.16245	0
-0.24635	-0.17084	0
-0.24047	-0.17903	0
-0.23446	-0.18714	0
-0.22803	-0.19492	0
-0.22146	-0.20257	0
-0.21452	-0.2099	0
-0.20734	-0.21699	0
-0.20008	-0.224	0
-0.19244	-0.2306	0
-0.18459	-0.23693	0
-0.17667	-0.2432	0
-0.16841	-0.24899	0
-0.16003	-0.25462	0
-0.15139	-0.25985	0
-0.14259	-0.26478	0
-0.1337	-0.26957	0
-0.12459	-0.2739	0
-0.11538	-0.27804	0
-0.106	-0.28175	0
-0.096496	-0.28514	0
-0.086925	-0.28833	0
-0.07722	-0.29108	0
-0.067468	-0.29366	0
-0.0576	-0.29576	0
-0.047671	-0.29752	0
-0.037703	-0.29904	0
-0.02768	-0.30014	0
-0.017633	-0.30096	0
-0.0075634	-0.30138	0
0.0025122	-0.30147	0
0.012584	-0.30125	0
0.022638	-0.30066	0
0.032664	-0.29973	0
0.042651	-0.29848	0
0.052588	-0.29689	0
0.062446	-0.29488	0
0.072246	-0.29264	0
0.081964	-0.29007	0
0.091586	-0.28717	0
0.10111	-0.28396	0
0.11051	-0.28043	0
0.11974	-0.27649	0
0.12888	-0.27234	0
0.13782	-0.26779	0
0.14666	-0.26305	0
0.15533	-0.25803	0
0.16379	-0.25267	0
0.17211	-0.24708	0
0.1801	-0.24104	0
0.18801	-0.23492	0
0.19571	-0.22854	0
0.20307	-0.22176	0
0.21032	-0.21489	0
0.21716	-0.20762	0
0.22394	-0.20029	0
0.23047	-0.19274	0
0.2366	-0.18487	0
0.2426	-0.17692	0
0.24834	-0.16877	0
0.2536	-0.16031	0
0.25878	-0.15181	0
0.26352	-0.14305	0
0.26812	-0.13423	0
0.27242	-0.12527	0
0.27616	-0.11605	0
0.27985	-0.10683	0
0.28324	-0.097492	0
0.28616	-0.087999	0
0.28892	-0.078464	0
0.29111	-0.068786	0
0.29323	-0.059099	0
0.29503	-0.049348	0
0.29628	-0.039514	0
0.29743	-0.029673	0
0.29819	-0.019796	0
0.29869	-0.0099036	0
0.29857	0.0098998	0.05
0.29808	0.019789	0.05
0.29719	0.029649	0.05
0.29604	0.039482	0.05
0.29457	0.049272	0.05
0.29273	0.058999	0.05
0.29062	0.068669	0.05
0.28818	0.078265	0.05
0.2854	0.087766	0.05
0.28233	0.09718	0.05
0.27893	0.10648	0.05
0.27525	0.11567	0.05
0.27126	0.12473	0.05
0.26702	0.13368	0.05
0.26243	0.14246	0.05
0.25756	0.15109	0.05
0.25245	0.15958	0.05
0.24702	0.16787	0.05
0.24133	0.17599	0.05
0.23536	0.18391	0.05
0.22912	0.19162	0.05
0.22266	0.19915	0.05
0.21592	0.20643	0.05
0.20903	0.21358	0.05
0.20182	0.22041	0.05
0.19439	0.22699	0.05
0.18678	0.23339	0.05
0.17892	0.23947	0.05
0.17096	0.24544	0.05
0.16271	0.25099	0.05
0.15427	0.25626	0.05
0.14571	0.26135	0.05
0.13693	0.26606	0.05
0.128	0.27047	0.05
0.11897	0.27471	0.05
0.10976	0.27852	0.05
0.10048	0.2822	0.05
0.09102	0.28539	0.05
0.081456	0.28827	0.05
0.071841	0.291	0.05
0.062096	0.29323	0.05
0.052278	0.29514	0.05
0.0424	0.29672	0.05
0.032495	0.29818	0.05
0.022521	0.2991	0.05
0.012518	0.29969	0.05
0.0024995	0.29994	0.05
-0.0075311	0.3001	0.05
-0.017558	0.29968	0.05
-0.027577	0.29902	0.05
-0.037563	0.29793	0.05
-0.047509	0.29651	0.05
-0.057438	0.29492	0.05
-0.067277	0.29283	0.05
-0.07708	0.29055	0.05
-0.086768	0.28781	0.05
-0.09636	0.28474	0.05
-0.1059	0.2815	0.05
-0.11528	0.27779	0.05
-0.12453	0.27377	0.05
-0.13361	0.26939	0.05
-0.14257	0.26475	0.05
-0.15142	0.2599	0.05
-0.16006	0.25467	0.05
-0.16852	0.24915	0.05
-0.17678	0.24335	0.05
-0.18485	0.23727	0.05
-0.19273	0.23094	0.05
-0.20038	0.22434	0.05
-0.20781	0.21748	0.05
-0.21492	0.21029	0.05
-0.22187	0.20295	0.05
-0.2286	0.1954	0.05
-0.23504	0.1876	0.05
-0.24122	0.17959	0.05
-0.24699	0.17128	0.05
-0.25261	0.16287	0.05
-0.25795	0.15428	0.05
-0.26292	0.14547	0.05
-0.26767	0.13653	0.05
-0.27199	0.12739	0.05
-0.27613	0.11816	0.05
-0.27995	0.10879	0.05
-0.28333	0.099257	0.05
-0.28651	0.089658	0.05
-0.28925	0.079923	0.05
-0.29178	0.070134	0.05
-0.29397	0.060265	0.05
-0.29563	0.050291	0.05
-0.29716	0.040302	0.05
-0.29826	0.030259	0.05
-0.29912	0.020192	0.05
-0.29963	0.010102	0.05
-0.2998	3.67E-17	0.05
-0.29953	-0.010099	0.05
-0.29893	-0.02018	0.05
-0.29808	-0.030241	0.05
-0.29682	-0.040257	0.05
-0.29529	-0.050234	0.05
-0.29343	-0.060154	0.05
-0.29119	-0.069993	0.05
-0.28867	-0.079763	0.05
-0.28583	-0.089447	0.05
-0.28266	-0.099023	0.05
-0.27916	-0.10849	0.05
-0.27536	-0.11783	0.05
-0.27124	-0.12704	0.05
-0.26681	-0.1361	0.05
-0.26215	-0.14504	0.05
-0.25712	-0.15378	0.05
-0.25187	-0.16239	0.05
-0.24626	-0.17077	0.05
-0.24038	-0.17896	0.05
-0.23433	-0.18704	0.05
-0.22791	-0.19481	0.05
-0.22138	-0.2025	0.05
-0.21444	-0.20983	0.05
-0.20727	-0.21692	0.05
-0.19997	-0.22388	0.05
-0.19234	-0.23047	0.05
-0.18461	-0.23696	0.05
-0.17655	-0.24303	0.05
-0.16829	-0.24882	0.05
-0.15996	-0.25451	0.05
-0.15132	-0.25973	0.05
-0.14257	-0.26476	0.05
-0.13361	-0.26939	0.05
-0.1245	-0.27372	0.05
-0.11533	-0.27791	0.05
-0.10595	-0.28162	0.05
-0.096452	-0.28501	0.05
-0.086889	-0.28821	0.05
-0.077188	-0.29096	0.05
-0.067413	-0.29343	0.05
-0.057554	-0.29552	0.05
-0.047632	-0.29728	0.05
-0.037647	-0.2986	0.05
-0.027639	-0.29969	0.05
-0.017616	-0.30067	0.05
-0.007556	-0.30109	0.05
0.0025098	-0.30117	0.05
0.012573	-0.30098	0.05
0.022618	-0.3004	0.05
0.032636	-0.29947	0.05
0.042613	-0.29821	0.05
0.052541	-0.29663	0.05
0.06239	-0.29462	0.05
0.072182	-0.29238	0.05
0.081891	-0.28981	0.05
0.091569	-0.28711	0.05
0.10109	-0.2839	0.05
0.11037	-0.28008	0.05
0.11964	-0.27624	0.05
0.12877	-0.27211	0.05
0.13772	-0.2676	0.05
0.14656	-0.26287	0.05
0.15522	-0.25785	0.05
0.16369	-0.2525	0.05
0.17199	-0.24692	0.05
0.17995	-0.24085	0.05
0.18786	-0.23473	0.05
0.19556	-0.22836	0.05
0.20291	-0.2216	0.05
0.21016	-0.21473	0.05
0.21708	-0.20754	0.05
0.22385	-0.20022	0.05
0.23038	-0.19267	0.05
0.23647	-0.18477	0.05
0.24247	-0.17682	0.05
0.24821	-0.16868	0.05
0.25346	-0.16022	0.05
0.25864	-0.15172	0.05
0.26337	-0.14297	0.05
0.26797	-0.13416	0.05
0.27227	-0.1252	0.05
0.2761	-0.11603	0.05
0.27979	-0.10681	0.05
0.28298	-0.097403	0.05
0.28606	-0.087968	0.05
0.28882	-0.078437	0.05
0.29098	-0.068754	0.05
0.2931	-0.059072	0.05
0.29489	-0.049325	0.05
0.29638	-0.039526	0.05
0.29752	-0.029683	0.05
0.29818	-0.019795	0.05
0.29867	-0.009903	0.05
0.29853	0.0098983	0.125
0.29804	0.019786	0.125
0.29714	0.029645	0.125
0.296	0.039476	0.125
0.29453	0.049264	0.125
0.29275	0.059002	0.125
0.29063	0.068673	0.125
0.2882	0.078269	0.125
0.28538	0.087761	0.125
0.28232	0.097174	0.125
0.27895	0.10649	0.125
0.27527	0.11568	0.125
0.27128	0.12474	0.125
0.267	0.13367	0.125
0.26242	0.14246	0.125
0.25754	0.15108	0.125
0.25239	0.15954	0.125
0.24695	0.16783	0.125
0.24132	0.17598	0.125
0.23534	0.1839	0.125
0.22911	0.19161	0.125
0.22262	0.19911	0.125
0.21599	0.2065	0.125
0.20901	0.21356	0.125
0.2018	0.22038	0.125
0.19437	0.22697	0.125
0.18677	0.23338	0.125
0.17891	0.23946	0.125
0.17091	0.24536	0.125
0.16265	0.25091	0.125
0.15422	0.25618	0.125
0.14563	0.26122	0.125
0.13686	0.26592	0.125
0.12793	0.27033	0.125
0.11893	0.2746	0.125
0.10972	0.27841	0.125
0.10041	0.282	0.125
0.090956	0.28519	0.125
0.081398	0.28807	0.125
0.071783	0.29076	0.125
0.062045	0.29299	0.125
0.052281	0.29516	0.125
0.042402	0.29674	0.125
0.032474	0.29799	0.125
0.022506	0.29891	0.125
0.01251	0.29949	0.125
0.0024979	0.29975	0.125
-0.0075238	0.29981	0.125
-0.017541	0.29939	0.125
-0.027542	0.29863	0.125
-0.037514	0.29754	0.125
-0.047491	0.2964	0.125
-0.057383	0.29464	0.125
-0.067213	0.29255	0.125
-0.076996	0.29024	0.125
-0.086673	0.28749	0.125
-0.096256	0.28443	0.125
-0.10578	0.28116	0.125
-0.11514	0.27746	0.125
-0.12438	0.27344	0.125
-0.1335	0.26915	0.125
-0.14245	0.26452	0.125
-0.15128	0.25966	0.125
-0.15991	0.25444	0.125
-0.16836	0.24892	0.125
-0.17658	0.24307	0.125
-0.18464	0.237	0.125
-0.19251	0.23069	0.125
-0.20016	0.22409	0.125
-0.20757	0.21723	0.125
-0.21469	0.21007	0.125
-0.22163	0.20273	0.125
-0.22833	0.19517	0.125
-0.23476	0.18738	0.125
-0.24093	0.17938	0.125
-0.24675	0.17111	0.125
-0.25236	0.16271	0.125
-0.2577	0.15413	0.125
-0.2626	0.14529	0.125
-0.26734	0.13637	0.125
-0.27173	0.12727	0.125
-0.27586	0.11804	0.125
-0.27968	0.10869	0.125
-0.28306	0.099165	0.125
-0.28624	0.089575	0.125
-0.28899	0.079852	0.125
-0.29151	0.070072	0.125
-0.29371	0.060211	0.125
-0.29542	0.050255	0.125
-0.29694	0.040273	0.125
-0.298	0.030232	0.125
-0.29885	0.020174	0.125
-0.29936	0.010093	0.125
-0.29953	3.67E-17	0.125
-0.29928	-0.01009	0.125
-0.29866	-0.020162	0.125
-0.29781	-0.030213	0.125
-0.29649	-0.040212	0.125
-0.29497	-0.050179	0.125
-0.29311	-0.060088	0.125
-0.2909	-0.069925	0.125
-0.28838	-0.079685	0.125
-0.28558	-0.089366	0.125
-0.2824	-0.098934	0.125
-0.27891	-0.10839	0.125
-0.27512	-0.11773	0.125
-0.271	-0.12692	0.125
-0.26657	-0.13597	0.125
-0.26193	-0.14492	0.125
-0.2569	-0.15365	0.125
-0.25166	-0.16226	0.125
-0.24606	-0.17064	0.125
-0.24018	-0.17882	0.125
-0.2341	-0.18685	0.125
-0.22769	-0.19462	0.125
-0.22118	-0.20232	0.125
-0.21425	-0.20964	0.125
-0.20708	-0.21672	0.125
-0.19975	-0.22363	0.125
-0.19213	-0.23022	0.125
-0.18439	-0.23668	0.125
-0.17634	-0.24274	0.125
-0.16809	-0.24852	0.125
-0.15972	-0.25414	0.125
-0.15111	-0.25936	0.125
-0.14232	-0.26428	0.125
-0.1334	-0.26896	0.125
-0.12431	-0.27329	0.125
-0.11515	-0.27749	0.125
-0.10579	-0.28119	0.125
-0.096306	-0.28458	0.125
-0.086734	-0.2877	0.125
-0.07705	-0.29044	0.125
-0.067305	-0.29295	0.125
-0.057461	-0.29504	0.125
-0.047556	-0.2968	0.125
-0.037609	-0.29829	0.125
-0.027611	-0.29939	0.125
-0.017581	-0.30007	0.125
-0.007541	-0.30049	0.125
0.0025048	-0.30058	0.125
0.012548	-0.30039	0.125
0.022573	-0.2998	0.125
0.032571	-0.29888	0.125
0.042535	-0.29766	0.125
0.052444	-0.29608	0.125
0.062286	-0.29413	0.125
0.072062	-0.29189	0.125
0.081754	-0.28933	0.125
0.091368	-0.28648	0.125
0.10086	-0.28328	0.125
0.11023	-0.27972	0.125
0.11949	-0.27589	0.125
0.12861	-0.27176	0.125
0.13751	-0.26719	0.125
0.14633	-0.26246	0.125
0.15498	-0.25745	0.125
0.16338	-0.25202	0.125
0.17167	-0.24645	0.125
0.17967	-0.24047	0.125
0.18756	-0.23436	0.125
0.19525	-0.228	0.125
0.20259	-0.22125	0.125
0.20983	-0.2144	0.125
0.21678	-0.20725	0.125
0.22355	-0.19994	0.125
0.23006	-0.19241	0.125
0.23615	-0.18453	0.125
0.24214	-0.17659	0.125
0.24787	-0.16845	0.125
0.25319	-0.16005	0.125
0.25836	-0.15156	0.125
0.2631	-0.14282	0.125
0.26769	-0.13402	0.125
0.27199	-0.12507	0.125
0.27588	-0.11593	0.125
0.27957	-0.10672	0.125
0.28277	-0.09733	0.125
0.28584	-0.087902	0.125
0.2886	-0.078378	0.125
0.29091	-0.068737	0.125
0.29302	-0.059057	0.125
0.29482	-0.049313	0.125
0.2962	-0.039503	0.125
0.29735	-0.029665	0.125
0.29798	-0.019782	0.125
0.29847	-0.0098964	0.125
0.29852	0.0098981	0.2
0.29803	0.019785	0.2
0.29719	0.029649	0.2
0.29604	0.039482	0.2
0.29457	0.049272	0.2
0.29279	0.05901	0.2
0.29067	0.068682	0.2
0.28823	0.078279	0.2
0.28543	0.087775	0.2
0.28236	0.09719	0.2
0.27901	0.10651	0.2
0.27532	0.1157	0.2
0.27133	0.12477	0.2
0.26706	0.1337	0.2
0.26248	0.14249	0.2
0.25761	0.15112	0.2
0.25246	0.15959	0.2
0.24703	0.16788	0.2
0.24137	0.17602	0.2
0.2354	0.18394	0.2
0.22916	0.19165	0.2
0.22271	0.19919	0.2
0.21597	0.20648	0.2
0.20904	0.21359	0.2
0.20183	0.22041	0.2
0.19439	0.227	0.2
0.18676	0.23336	0.2
0.1789	0.23944	0.2
0.17092	0.24537	0.2
0.16266	0.25092	0.2
0.15422	0.25619	0.2
0.14563	0.26121	0.2
0.13685	0.26591	0.2
0.12792	0.27032	0.2
0.11891	0.27456	0.2
0.1097	0.27837	0.2
0.1004	0.28197	0.2
0.090944	0.28516	0.2
0.081388	0.28803	0.2
0.071764	0.29068	0.2
0.062029	0.29292	0.2
0.052237	0.29491	0.2
0.042366	0.29649	0.2
0.032446	0.29773	0.2
0.022496	0.29878	0.2
0.012505	0.29936	0.2
0.0024968	0.29961	0.2
-0.0075182	0.29958	0.2
-0.017528	0.29916	0.2
-0.027536	0.29857	0.2
-0.037506	0.29748	0.2
-0.047437	0.29606	0.2
-0.057332	0.29438	0.2
-0.067154	0.2923	0.2
-0.076932	0.28999	0.2
-0.086601	0.28726	0.2
-0.096176	0.28419	0.2
-0.10568	0.2809	0.2
-0.11503	0.2772	0.2
-0.12426	0.27318	0.2
-0.13337	0.2689	0.2
-0.14232	0.26428	0.2
-0.15112	0.25938	0.2
-0.15974	0.25416	0.2
-0.16818	0.24865	0.2
-0.17643	0.24286	0.2
-0.18448	0.2368	0.2
-0.19231	0.23045	0.2
-0.19995	0.22385	0.2
-0.20736	0.21701	0.2
-0.21451	0.20989	0.2
-0.22144	0.20256	0.2
-0.22804	0.19493	0.2
-0.23447	0.18715	0.2
-0.24063	0.17915	0.2
-0.24653	0.17096	0.2
-0.25215	0.16257	0.2
-0.25747	0.15399	0.2
-0.26238	0.14517	0.2
-0.26711	0.13625	0.2
-0.27152	0.12717	0.2
-0.27565	0.11795	0.2
-0.27946	0.1086	0.2
-0.28284	0.099087	0.2
-0.28602	0.089504	0.2
-0.28875	0.079786	0.2
-0.29127	0.070014	0.2
-0.29347	0.060161	0.2
-0.29521	0.05022	0.2
-0.29673	0.040245	0.2
-0.29778	0.030209	0.2
-0.29862	0.020159	0.2
-0.29913	0.010085	0.2
-0.2993	3.67E-17	0.2
-0.2991	-0.010084	0.2
-0.29854	-0.020153	0.2
-0.29769	-0.030201	0.2
-0.29634	-0.040192	0.2
-0.29482	-0.050154	0.2
-0.29296	-0.060058	0.2
-0.2908	-0.0699	0.2
-0.28828	-0.079657	0.2
-0.28539	-0.089309	0.2
-0.28222	-0.09887	0.2
-0.27873	-0.10832	0.2
-0.27491	-0.11764	0.2
-0.2708	-0.12683	0.2
-0.26637	-0.13587	0.2
-0.26175	-0.14482	0.2
-0.25673	-0.15355	0.2
-0.25145	-0.16212	0.2
-0.24585	-0.17049	0.2
-0.23998	-0.17867	0.2
-0.23394	-0.18672	0.2
-0.22752	-0.19448	0.2
-0.22093	-0.20209	0.2
-0.21401	-0.2094	0.2
-0.20685	-0.21648	0.2
-0.19954	-0.2234	0.2
-0.19192	-0.22998	0.2
-0.18413	-0.23634	0.2
-0.17609	-0.24239	0.2
-0.16785	-0.24817	0.2
-0.15948	-0.25375	0.2
-0.15087	-0.25895	0.2
-0.1421	-0.26387	0.2
-0.13325	-0.26866	0.2
-0.12417	-0.27297	0.2
-0.11496	-0.27703	0.2
-0.10561	-0.28073	0.2
-0.096147	-0.28411	0.2
-0.086609	-0.28728	0.2
-0.076939	-0.29002	0.2
-0.067191	-0.29246	0.2
-0.057364	-0.29454	0.2
-0.047475	-0.2963	0.2
-0.03755	-0.29783	0.2
-0.027568	-0.29892	0.2
-0.017557	-0.29966	0.2
-0.0075306	-0.30008	0.2
0.0025013	-0.30016	0.2
0.012533	-0.30002	0.2
0.022546	-0.29944	0.2
0.032531	-0.29852	0.2
0.042467	-0.29719	0.2
0.052361	-0.29561	0.2
0.062193	-0.29369	0.2
0.071953	-0.29145	0.2
0.081632	-0.28889	0.2
0.091226	-0.28604	0.2
0.10071	-0.28284	0.2
0.11004	-0.27923	0.2
0.11928	-0.27541	0.2
0.12838	-0.27128	0.2
0.13729	-0.26676	0.2
0.14609	-0.26204	0.2
0.15473	-0.25703	0.2
0.16315	-0.25168	0.2
0.17144	-0.24611	0.2
0.17937	-0.24007	0.2
0.18725	-0.23398	0.2
0.19493	-0.22762	0.2
0.20234	-0.22098	0.2
0.20957	-0.21413	0.2
0.21649	-0.20697	0.2
0.22324	-0.19967	0.2
0.22975	-0.19214	0.2
0.23586	-0.1843	0.2
0.24185	-0.17637	0.2
0.24757	-0.16825	0.2
0.25292	-0.15988	0.2
0.25808	-0.1514	0.2
0.2629	-0.14271	0.2
0.26748	-0.13392	0.2
0.27178	-0.12497	0.2
0.27565	-0.11584	0.2
0.27934	-0.10663	0.2
0.28262	-0.097277	0.2
0.28569	-0.087854	0.2
0.28844	-0.078335	0.2
0.29081	-0.068714	0.2
0.29293	-0.059038	0.2
0.29472	-0.049297	0.2
0.29616	-0.039497	0.2
0.29731	-0.029661	0.2
0.29803	-0.019786	0.2
0.29852	-0.0098982	0.2
0.29871	0.0099043	0.3
0.29821	0.019798	0.3
0.29736	0.029667	0.3
0.29622	0.039505	0.3
0.29475	0.049301	0.3
0.293	0.059052	0.3
0.29088	0.068731	0.3
0.28844	0.078335	0.3
0.28569	0.087856	0.3
0.28262	0.097279	0.3
0.27924	0.1066	0.3
0.27555	0.1158	0.3
0.27156	0.12487	0.3
0.26732	0.13383	0.3
0.26273	0.14262	0.3
0.25794	0.15131	0.3
0.25278	0.15979	0.3
0.24733	0.16809	0.3
0.24158	0.17617	0.3
0.2356	0.1841	0.3
0.22936	0.19182	0.3
0.22293	0.19939	0.3
0.21619	0.20668	0.3
0.20922	0.21377	0.3
0.202	0.2206	0.3
0.19456	0.22719	0.3
0.18688	0.23351	0.3
0.17902	0.2396	0.3
0.17098	0.24546	0.3
0.16272	0.25101	0.3
0.15428	0.25629	0.3
0.14578	0.26147	0.3
0.13699	0.26618	0.3
0.12805	0.27059	0.3
0.11893	0.2746	0.3
0.10971	0.27841	0.3
0.10041	0.28199	0.3
0.090952	0.28518	0.3
0.081395	0.28805	0.3
0.071766	0.29069	0.3
0.062031	0.29292	0.3
0.052231	0.29487	0.3
0.042361	0.29645	0.3
0.032442	0.2977	0.3
0.022492	0.29872	0.3
0.012502	0.2993	0.3
0.0024963	0.29955	0.3
-0.0075168	0.29953	0.3
-0.017525	0.29911	0.3
-0.027515	0.29835	0.3
-0.037478	0.29726	0.3
-0.047402	0.29584	0.3
-0.057308	0.29426	0.3
-0.067126	0.29217	0.3
-0.076885	0.28982	0.3
-0.086548	0.28708	0.3
-0.096117	0.28402	0.3
-0.10562	0.28074	0.3
-0.11497	0.27704	0.3
-0.12419	0.27303	0.3
-0.1333	0.26876	0.3
-0.14224	0.26414	0.3
-0.15102	0.25921	0.3
-0.15963	0.25399	0.3
-0.16807	0.24849	0.3
-0.17632	0.24271	0.3
-0.18437	0.23665	0.3
-0.1922	0.2303	0.3
-0.19983	0.22372	0.3
-0.20723	0.21688	0.3
-0.2144	0.20978	0.3
-0.22133	0.20245	0.3
-0.22801	0.1949	0.3
-0.23444	0.18712	0.3
-0.2406	0.17913	0.3
-0.2464	0.17087	0.3
-0.25201	0.16248	0.3
-0.25733	0.15391	0.3
-0.26232	0.14513	0.3
-0.26705	0.13622	0.3
-0.27141	0.12711	0.3
-0.27553	0.1179	0.3
-0.27935	0.10856	0.3
-0.2827	0.099037	0.3
-0.28587	0.089459	0.3
-0.28867	0.079764	0.3
-0.29119	0.069994	0.3
-0.29339	0.060145	0.3
-0.29516	0.050211	0.3
-0.29668	0.040238	0.3
-0.29775	0.030207	0.3
-0.2986	0.020157	0.3
-0.2991	0.010084	0.3
-0.29927	3.67E-17	0.3
-0.29907	-0.010083	0.3
-0.29848	-0.020149	0.3
-0.29763	-0.030195	0.3
-0.29634	-0.040191	0.3
-0.29481	-0.050153	0.3
-0.29296	-0.060057	0.3
-0.29074	-0.069885	0.3
-0.28822	-0.07964	0.3
-0.28532	-0.089288	0.3
-0.28216	-0.098847	0.3
-0.27867	-0.10829	0.3
-0.2749	-0.11763	0.3
-0.27079	-0.12682	0.3
-0.26636	-0.13587	0.3
-0.26165	-0.14477	0.3
-0.25663	-0.15349	0.3
-0.25139	-0.16209	0.3
-0.2458	-0.17045	0.3
-0.23992	-0.17863	0.3
-0.23381	-0.18662	0.3
-0.22741	-0.19438	0.3
-0.22074	-0.20192	0.3
-0.21383	-0.20922	0.3
-0.20681	-0.21644	0.3
-0.19942	-0.22326	0.3
-0.19181	-0.22984	0.3
-0.18399	-0.23616	0.3
-0.17595	-0.24221	0.3
-0.16772	-0.24798	0.3
-0.15936	-0.25356	0.3
-0.15076	-0.25877	0.3
-0.142	-0.26368	0.3
-0.13309	-0.26834	0.3
-0.12402	-0.27265	0.3
-0.11483	-0.27672	0.3
-0.10549	-0.28041	0.3
-0.096039	-0.28379	0.3
-0.0865	-0.28692	0.3
-0.076843	-0.28966	0.3
-0.067118	-0.29214	0.3
-0.057302	-0.29423	0.3
-0.047424	-0.29598	0.3
-0.037498	-0.29742	0.3
-0.02753	-0.29851	0.3
-0.017535	-0.29928	0.3
-0.0075212	-0.2997	0.3
0.0024982	-0.29978	0.3
0.012513	-0.29955	0.3
0.02251	-0.29897	0.3
0.03248	-0.29805	0.3
0.042413	-0.29681	0.3
0.052295	-0.29523	0.3
0.062108	-0.29329	0.3
0.071856	-0.29106	0.3
0.081521	-0.2885	0.3
0.091082	-0.28559	0.3
0.10055	-0.28239	0.3
0.10989	-0.27886	0.3
0.11912	-0.27504	0.3
0.12821	-0.27092	0.3
0.13712	-0.26642	0.3
0.14591	-0.26171	0.3
0.15454	-0.25671	0.3
0.16293	-0.25134	0.3
0.1712	-0.24578	0.3
0.17922	-0.23987	0.3
0.1871	-0.23378	0.3
0.19477	-0.22744	0.3
0.20214	-0.22076	0.3
0.20937	-0.21392	0.3
0.21625	-0.20674	0.3
0.223	-0.19945	0.3
0.2295	-0.19193	0.3
0.23569	-0.18417	0.3
0.24167	-0.17624	0.3
0.24739	-0.16812	0.3
0.25277	-0.15979	0.3
0.25794	-0.15131	0.3
0.2628	-0.14266	0.3
0.26739	-0.13387	0.3
0.27168	-0.12492	0.3
0.27558	-0.11581	0.3
0.27927	-0.10661	0.3
0.28261	-0.097273	0.3
0.28567	-0.087851	0.3
0.28843	-0.078332	0.3
0.2908	-0.068713	0.3
0.29292	-0.059036	0.3
0.29471	-0.049295	0.3
0.29625	-0.039509	0.3
0.2974	-0.02967	0.3
0.29821	-0.019798	0.3
0.2987	-0.0099042	0.3
0.29929	-0.0099236	0.525
0.2988	-0.019836	0.525
0.29782	-0.029712	0.525
0.29667	-0.039566	0.525
0.29512	-0.049363	0.525
0.29332	-0.059117	0.525
0.2912	-0.068807	0.525
0.28864	-0.07839	0.525
0.28588	-0.087915	0.525
0.28281	-0.097344	0.525
0.2794	-0.10665	0.525
0.27571	-0.11586	0.525
0.27162	-0.1249	0.525
0.26733	-0.13384	0.525
0.26274	-0.14263	0.525
